,learning_rate,gamma,clip_range,ent_coef,n_steps,gae_lambda,randomization distribution,policy,network,tuned method,eval episodes,source reward,target reward
19,0.0009930269704118268,0.9888195897802535,0.16129381179874963,0,2176,0.9668236640486008,,mlp,emprical,grid,50,1108.81165588,871.3220511400001
20,0.00047257703529140317,0.9699045312277571,0.15317321370118736,0,2112,0.9709883156386228,,mlp,emprical,grid,50,620.19023938,607.58936686
21,0.00032524927706592283,0.990818407602054,0.12321926454037614,0,2688,0.982464071406601,,mlp,emprical,grid,50,1657.4737588600003,756.94962092
22,0.0003679204255386682,0.9982136950619699,0.12447770400881472,0,2752,0.9816872230235648,,mlp,emprical,grid,50,870.9212466600001,912.2025672799999
23,0.0008523424446270127,0.9876979042644776,0.12193172739664843,0,1728,0.9817764512467738,,mlp,emprical,grid,50,995.26590792,933.9634292800001
24,0.0005255436394053061,0.9768506633058761,0.1489251255328734,0,2368,0.9698952456232586,,mlp,emprical,grid,50,655.4564465,480.72169302000003
25,0.0007681843117628061,0.9891227275754865,0.13533053082683874,0,2752,0.9804337171175155,,mlp,emprical,grid,50,1372.9658781999997,850.46133428
26,0.0003465193938730242,0.9750805190354359,0.11845504062010472,0,1472,0.9725236148542249,,mlp,emprical,grid,50,656.6512076600001,656.7331526199999
27,0.00046191822592902973,0.9918313365925752,0.1679412198790143,0,1920,0.9848417739288421,,mlp,emprical,grid,50,1236.8472014600002,1037.5635590000002
28,0.0009574731505827515,0.9617556178106675,0.145338195130286,0,2304,0.9751873381573486,,mlp,emprical,grid,50,514.73521854,435.62694102
29,0.0007719318871409516,0.9837609739798171,0.13683849103961732,0,3456,0.9655649075321449,,mlp,emprical,grid,50,765.14739906,615.90601444
30,0.00031952838923422755,0.9991473317632985,0.15239923494675903,0,2624,0.9840227725722486,,mlp,emprical,grid,50,533.69119834,533.90697226
31,0.00026998658588461545,0.9912397020948712,0.11647881680802688,0,3200,0.9898367975917259,,mlp,emprical,grid,50,1660.3020924800003,756.2328823
32,0.00026566564024370506,0.9932999732158235,0.11400299677509727,0,3264,0.9898452974866808,,mlp,emprical,grid,50,1393.0922884000001,1530.4465672
33,0.00041898320030286826,0.9852043561896797,0.11687865717602226,0,3712,0.9784292790339401,,mlp,emprical,grid,50,1224.0259322599998,693.5469282799999
34,0.0005446070588767417,0.9932951106983111,0.13384565038178586,0,1152,0.9841444335565922,,mlp,emprical,grid,50,1513.9646106999996,1003.32538158
35,0.00032469191803285557,0.9772074101540332,0.11010975909110651,0,2880,0.9699373505119407,,mlp,emprical,grid,50,683.3933482,579.9275836400001
36,0.000469163703330814,0.9853758099342553,0.13060624531236004,0,3456,0.9614056335581121,,mlp,emprical,grid,50,1592.88808626,747.9915774
37,0.0006383724784778955,0.9833888204182555,0.1780416925776737,0,3776,0.9612456366121116,,mlp,emprical,grid,50,811.20905972,660.37893102
38,0.0004255956635415412,0.9754927197790411,0.13294583840770277,0,3456,0.9557936229932434,,mlp,emprical,grid,50,610.53135308,524.7566931599999
39,0.0005856309511598839,0.9941119219974166,0.14048339595213558,0,3264,0.962499410900339,,mlp,emprical,grid,50,1460.7643033600002,1518.6596339800003
40,0.0006953415838559819,0.9628017726445027,0.20150952771750225,0,3648,0.9554310973407775,,mlp,emprical,grid,50,483.66339658000004,518.3258332
41,0.00037132643496685496,0.9868327733023531,0.11417674239386971,0,3840,0.976265769366454,,mlp,emprical,grid,50,1028.6755327199999,694.8446298999999
42,0.0004929108128941482,0.9884664302150022,0.12821585521930068,0,2624,0.9857646213620245,,mlp,emprical,grid,50,1567.07275138,762.8944170799998
43,0.00028892765924189016,0.9940098458105707,0.1111691366109971,0,3136,0.967159595097248,,mlp,emprical,grid,50,1498.35457972,1686.3825499799998
44,0.0003413091149960604,0.9791559121102621,0.14273976498631422,0,3520,0.9809116804356514,,mlp,emprical,grid,50,739.2257070800001,620.80220344
45,0.00023983684117199805,0.9852398051075772,0.1092822130541033,0,2880,0.9856656724320485,,mlp,emprical,grid,50,941.2569406400002,717.8856780199998
46,0.0004509835092449535,0.9996986855125081,0.12616248379753167,0,3328,0.9761932425420171,,mlp,emprical,grid,50,547.84729808,548.4801205600002
47,0.00027751900577385204,0.9954444375616275,0.13024559766270377,0,2368,0.9733173645823449,,mlp,emprical,grid,50,1316.23694148,1400.8332574200003
48,0.00040804543150813695,0.9907606542256593,0.10054217968759277,0,1920,0.9584153232260058,,mlp,emprical,grid,50,1674.93930104,920.30966596
49,0.00040663550898768075,0.9811225630089081,0.11830855180184681,0,1728,0.9501560328898548,,mlp,emprical,grid,50,662.42895876,429.92100977999996
50,0.0005709954217170169,0.9906812964411985,0.10163832375699897,0,1856,0.9614852329250078,,mlp,emprical,grid,50,1589.40378116,1076.7884525200002
51,0.0005339662499180669,0.9917646684245166,0.10124589445727494,0,1920,0.9598954612323571,,mlp,emprical,grid,50,1649.8453055400003,1030.1518085
52,0.0005508656872789435,0.9941633238133019,0.10030211307573986,0,1920,0.9589047884407444,,mlp,emprical,grid,50,1568.99136856,1290.0407785999998
53,0.00048475211086298895,0.9901012662091679,0.10760654145127237,0,1472,0.9639521180914171,,mlp,emprical,grid,50,1695.9298554200002,1060.13043692
54,0.0004870851862562684,0.9846768142074992,0.1127893718195036,0,1280,0.9642327188205196,,mlp,emprical,grid,50,1028.88864886,722.2993831200001
55,0.0003893112766051441,0.9967152491600999,0.1075417829477719,0,1536,0.9521223827069748,,mlp,emprical,grid,50,1338.9820491,1395.14819176
56,0.0005138743021181303,0.9803750764185394,0.1217945884706093,0,1408,0.9429084341693672,,mlp,emprical,grid,50,730.07865582,714.7521151800001
57,0.0004286627242222229,0.989667387066494,0.10071542754030122,0,1344,0.9583817818627824,,mlp,emprical,grid,50,1083.18577068,776.1739970399999
58,0.0004435830785750872,0.9958992466058051,0.10877931353170173,0,1216,0.9652413754224537,,mlp,emprical,grid,50,1418.2789249800003,1462.6884426200004
59,0.0003468243585430897,0.9724728288267572,0.12312997882138163,0,1664,0.9549092929046729,,mlp,emprical,grid,50,661.7361479199999,628.8983578
60,0.00039850640233052157,0.98729735578433,0.1165581805489844,0,4096,0.9682462631377915,,mlp,emprical,grid,50,1521.23235942,1342.7864128800002
61,0.0005764395180016929,0.98965441529118,0.10593580163186157,0,1920,0.9589065388518124,,mlp,emprical,grid,50,1502.41181304,933.6154210599999
62,0.000493719552306772,0.9821014779075957,0.100920616616357,0,1792,0.96048095534936,,mlp,emprical,grid,50,726.389438,615.53813294
63,0.0006129097652058839,0.9909188999709554,0.10610505056887201,0,2240,0.9647505395274798,,mlp,emprical,grid,50,1697.85868364,1448.9750868
64,0.0006177069870375554,0.997896101608206,0.12802684620533886,0,1024,0.9714292986511929,,mlp,emprical,grid,50,926.5675970599998,944.9762650999999
65,0.0005229020024354314,0.9912538671802869,0.11951145829590973,0,2048,0.9641947516611415,,mlp,emprical,grid,50,1729.15855384,980.38957172
66,0.000523161699242027,0.9912949866414512,0.11961463890649604,0,2240,0.9641436557319144,,mlp,emprical,grid,50,1622.5714142999998,1228.77445604
67,0.0006537809717756557,0.9787148320321472,0.10742524253192944,0,2048,0.9535889982168684,,mlp,emprical,grid,50,751.9720125399998,559.02138406
68,0.0005335799382296672,0.9992466860367455,0.13850180448665475,0,2432,0.9681171158472125,,mlp,emprical,grid,50,1051.4734553199999,1164.6719997199998
69,0.0004559404938495366,0.9920947054541898,0.11570245205766992,0,2048,0.9728320507257371,,mlp,emprical,grid,50,1552.949897,942.60473086
70,0.00030255109382357903,0.9867638690074054,0.12357155396100025,0,2240,0.9784428782208973,,mlp,emprical,grid,50,937.39168698,904.75107538
71,0.0005042723167008481,0.9915522536191245,0.11660012967833298,0,2560,0.9574409944759444,,mlp,emprical,grid,50,1493.29954074,929.6159275400001
72,0.0005262509980219431,0.994899432261107,0.10544796660142419,0,2240,0.9672676578635976,,mlp,emprical,grid,50,1546.5527742200002,1572.9206636200001
73,0.0006199917622649902,0.9826003133351441,0.12081396647973545,0,2048,0.9636038555004408,,mlp,emprical,grid,50,1041.17668734,656.66212422
74,0.0005634354462065422,0.9906178338502952,0.11248337404697806,0,1600,0.964929767625313,,mlp,emprical,grid,50,1541.7553908400002,1604.07595722
75,0.0005953488003148082,0.996280113820945,0.13575882404196107,0,2240,0.9713941046833068,,mlp,emprical,grid,50,1332.7915097399998,1373.6060331
76,0.0004731927359471901,0.9869360510006673,0.1061653576718213,0,1984,0.962503090250034,,mlp,emprical,grid,50,1149.8093509199998,682.5828301800002
77,0.0006785800815113427,0.9929329807877914,0.12501451725508808,0,2176,0.9694316510860319,,mlp,emprical,grid,50,1588.3821533599998,1627.11909248
78,0.00038113115662940757,0.9836243796542105,0.11181706806444057,0,1792,0.9659804302981986,,mlp,emprical,grid,50,987.8669573000001,619.51203574
79,0.0004157122124786883,0.9900258419297914,0.11946132526790561,0,2432,0.9874363351616937,,mlp,emprical,grid,50,1429.3685655999998,978.4660063999999
80,0.0005308507103017053,0.9781759861448638,0.14512524438187085,0,2624,0.9809208597271079,,mlp,emprical,grid,50,690.8827278400001,531.72067206
81,0.0004678911783831456,0.9855135702596092,0.12965078409322792,0,3136,0.9563897615495208,,mlp,emprical,grid,50,1357.2393708,1661.29859908
82,0.0004301709962179092,0.9879739778010497,0.13280003618555342,0,2112,0.9601291342404015,,mlp,emprical,grid,50,1734.7270598199998,690.8120715199999
83,0.0004346619394389513,0.9963730499882234,0.11158290565161501,0,2112,0.963693113683336,,mlp,emprical,grid,50,1482.0559630999999,1595.87558746
84,0.00035199071934287536,0.9891812303708215,0.10494645594567263,0,2304,0.9596713188263302,,mlp,emprical,grid,50,1206.8184381,744.0155525399999
85,0.0003212179170392243,0.9925049847474009,0.13243903455139222,0,2112,0.957342603485718,,mlp,emprical,grid,50,1489.0578030800002,1577.4431618000003
86,0.00040173279536424747,0.9997351191905366,0.12017599775427881,0,1984,0.9749614216980032,,mlp,emprical,grid,50,1054.6609509799998,1032.2851943800001
87,0.0005082509411711645,0.9882316219078933,0.11522072476912697,0,2496,0.9615635699442145,,mlp,emprical,grid,50,1506.88440136,919.8316316800001
88,0.0004498374707810847,0.9813615617810912,0.1244355629656082,0,1856,0.9530308719569166,,mlp,emprical,grid,50,633.2376036,636.5424928799999
89,0.0005551205953766887,0.9941547287563439,0.13985286314625975,0,2752,0.9830839243035248,,mlp,emprical,grid,50,1492.65698068,1533.85774848
90,0.00036479124787738897,0.9842690405353703,0.1043516385783017,0,2176,0.9698700356455393,,mlp,emprical,grid,50,884.10072922,756.41163118
91,0.0004685309814860861,0.9872957673294035,0.1313032874617563,0,2304,0.9610286939571239,,mlp,emprical,grid,50,1555.43687508,648.45373932
92,0.0004933637072325601,0.9969649945852568,0.11886835319655772,0,1664,0.9656732176143333,,mlp,emprical,grid,50,1310.8220029400002,1561.23906662
93,0.0004439931169975202,0.9855464333617984,0.10983126395291083,0,3008,0.9630125408524277,,mlp,emprical,grid,50,1187.56844688,762.70676692
94,0.0004215440315139262,0.9917611787616847,0.12587511822701497,0,3904,0.959132778841134,,mlp,emprical,grid,50,1728.83105272,902.6822206199998
95,0.0004080878098443515,0.9916786173762162,0.12685413513823374,0,1984,0.95889268264995,,mlp,emprical,grid,50,1595.3331037799999,751.24690352
96,0.0004178953175620819,0.9944568412489306,0.10069230761990218,0,2368,0.9565015870166821,,mlp,emprical,grid,50,1473.8477215000003,1553.39684832
97,0.0003903919225483482,0.9907414726525494,0.11394671674732869,0,3904,0.9875962481865037,,mlp,emprical,grid,50,1565.8236622800002,1450.5728314
98,0.0005396133714864945,0.9891253069742693,0.13503864245984487,0,1472,0.966355582380087,,mlp,emprical,grid,50,1789.7331996799999,1286.98061974
99,0.0005942417732674957,0.9980286580683384,0.10818391529732707,0,1408,0.9514809897525823,,mlp,emprical,grid,50,1339.9411964199999,1375.61482368
100,0.0003348421410808585,0.9825071770831635,0.13666389543500015,0,1536,0.9544498658538481,,mlp,emprical,grid,50,703.5519999,636.0310304
101,0.0005435018126932268,0.9882731620684038,0.12102664171172768,0,1856,0.9669617067119312,,mlp,emprical,grid,50,1770.17160378,782.7652287600001
102,0.0005610857404429434,0.9886798423466497,0.1334776789964399,0,1856,0.9668501371048644,,mlp,emprical,grid,50,911.40811692,648.43148472
103,0.0004846827857592333,0.9934669677162591,0.12597153860009205,0,1664,0.9600425190158902,,mlp,emprical,grid,50,1529.0167706000002,1003.9826326399999
104,0.0005446608999727495,0.986345992400664,0.11377057866727058,0,1792,0.9689291082741762,,mlp,emprical,grid,50,936.75706652,663.5564213199999
105,0.000511253846511163,0.9795980722205035,0.14911950800560478,0,1536,0.9731966647332263,,mlp,emprical,grid,50,710.9495877400001,520.9502590999999
106,0.00043116437786735394,0.9885269998016126,0.10407933531013513,0,1920,0.9624104128700264,,mlp,emprical,grid,50,1497.62714738,725.69824192
107,0.0005875429563056389,0.9964005015971643,0.12268301496083153,0,3648,0.9667505388678972,,mlp,emprical,grid,50,1419.09332962,1416.2790827800002
108,0.00037093427083235433,0.983945400214598,0.11616417880004713,0,1728,0.9768829408844643,,mlp,emprical,grid,50,1268.25831746,674.53853724
109,0.00030768325093115736,0.9922481558984374,0.14134747011937765,0,1280,0.964730120469892,,mlp,emprical,grid,50,1195.61582314,1003.16479956
110,0.0004817294865987059,0.9894647620016565,0.10874503927450604,0,1600,0.9707263276245529,,mlp,emprical,grid,50,1653.08106134,749.8492222200002
111,0.0004939234341208756,0.9891629429654608,0.10904892509952971,0,1600,0.9602273943034133,,mlp,emprical,grid,50,1644.17203986,1299.4752060399999
112,0.00047482620256313605,0.9948058055717476,0.1039211060297899,0,2048,0.9714425020429818,,mlp,emprical,grid,50,1404.7521095600002,1469.7921858800003
113,0.0004522866128984402,0.9868866187136914,0.1103221022376929,0,1792,0.9740946225312335,,mlp,emprical,grid,50,1162.1790459200001,684.22120802
114,0.0005346474429846897,0.9898541683963186,0.11802660666696242,0,1408,0.9679677850194003,,mlp,emprical,grid,50,1687.0148681799997,734.97048214
115,0.0005461322465774829,0.9811803024152166,0.12931495273838645,0,1152,0.9696219394777765,,mlp,emprical,grid,50,676.2653254,460.39839246
116,0.0005188780832693343,0.9899093511953887,0.10009129396472435,0,1472,0.9662923290023518,,mlp,emprical,grid,50,1431.9107761599998,1062.48856494
117,0.0006322800405302979,0.9853704196967199,0.12154772056968649,0,1408,0.9684633325850963,,mlp,emprical,grid,50,1427.7853675200001,721.9446113399999
118,0.000604586013267128,0.9761263534626127,0.11897007455173556,0,1280,0.9577952925895346,,mlp,emprical,grid,50,679.8207206600001,501.77397110000004
119,0.0005626633491102232,0.9928619862670167,0.10720012883534362,0,1344,0.9638820606707624,,mlp,emprical,grid,50,1619.9673914999998,1665.3493118199997
120,0.0005075714654404786,0.997702632933789,0.126440202695599,0,1472,0.9626343587399313,,mlp,emprical,grid,50,1320.65317378,1366.8019675399999
121,0.0004344053263051385,0.9908479042563855,0.11288321911250446,0,1664,0.9676655959547723,,mlp,emprical,grid,50,1626.77553012,1047.4351921
122,0.00047894945238579674,0.9874493111167713,0.11720246878846752,0,1920,0.9708370773334781,,mlp,emprical,grid,50,1049.91863926,699.97110676
123,0.0006634761046325333,0.9946879280053009,0.13444703010638,0,1984,0.9655044141419704,,mlp,emprical,grid,50,1453.6680366200005,1467.3782617199997
124,0.000525713096058727,0.9925416251587489,0.10499415758325589,0,2816,0.9798502786443167,,mlp,emprical,grid,50,1535.7512917600002,921.56482202
125,0.0007137495050366857,0.9840933721569332,0.11260558279926222,0,1536,0.9771997094083125,,mlp,emprical,grid,50,816.88336108,650.29262152
126,0.0005712658880625601,0.989969626798541,0.12286220038998279,0,3968,0.9603936411768785,,mlp,emprical,grid,50,1645.85696514,1663.9064951000003
127,0.0006102595947706336,0.9889610897992531,0.1231613686888451,0,3968,0.9610319546119649,,mlp,emprical,grid,50,1090.08368324,699.5208359
128,0.0005824649392999002,0.982956230829522,0.13009073530342774,0,3840,0.9553199723072313,,mlp,emprical,grid,50,736.8487771,606.1830336
129,0.0005318399768661929,0.9962543532724709,0.13679912737288114,0,1856,0.9590094809902975,,mlp,emprical,grid,50,1387.30523518,1434.2528683
130,0.0006496713849359809,0.9860558430140343,0.10865273083686036,0,4096,0.9638612395957741,,mlp,emprical,grid,50,1447.0479314599997,736.37388652
131,0.0004625285201327701,0.9912322440425719,0.11636377258539833,0,3584,0.9722761413135635,,mlp,emprical,grid,50,1590.4421223600002,872.5739247399999
132,0.0005694628600127675,0.9904859371216166,0.12018301327785388,0,3776,0.9620959727297769,,mlp,emprical,grid,50,1711.85691182,862.89045344
133,0.000557435520990236,0.9886677700007395,0.12474937093508401,0,3968,0.9624203325498883,,mlp,emprical,grid,50,1446.7558418999997,843.98812448
134,0.0005782724944893885,0.993340752370674,0.1210632554253551,0,4032,0.9652657152498414,,mlp,emprical,grid,50,1451.1908447199999,1371.1658503600001
135,0.0005084348623130895,0.9904994866454467,0.10007692692339448,0,3776,0.9581651865543479,,mlp,emprical,grid,50,1512.37857572,730.1733114
136,0.0005360907969077127,0.9998717756712082,0.12726492398142203,0,3904,0.9611192751889512,,mlp,emprical,grid,50,1020.15349684,1059.5021812799998
137,0.00048765848201049247,0.9874558239487164,0.11091598233835176,0,2112,0.9674176603560575,,mlp,emprical,grid,50,1623.7890891,742.0655254000001
138,0.0006252650369939351,0.9956192753920738,0.11806408095011871,0,1600,0.9565475342484603,,mlp,emprical,grid,50,1518.3122861000002,1529.67915828
139,0.0004145786974496228,0.9805594904534161,0.1317859640030233,0,3776,0.9598803382483859,,mlp,emprical,grid,50,724.1876295799999,584.91802168
140,0.0004466961966173796,0.984737788139108,0.10438913516390319,0,1472,0.9702319479397215,,mlp,emprical,grid,50,974.8110479800001,688.1791492800002
141,0.0005817999525222193,0.9912888781131018,0.11377286641832117,0,3328,0.9897884696544843,,mlp,emprical,grid,50,1365.1506424200002,1517.78534496
142,0.0003865305821469706,0.9949633358547241,0.12040179259021545,0,1344,0.983713556782884,,mlp,emprical,grid,50,1387.57935956,1447.79116546
143,0.0002722322409783783,0.9926369817751903,0.11544210451444589,0,4032,0.974756020358646,,mlp,emprical,grid,50,1378.8343923399998,1483.25556524
144,0.0002556820539488891,0.9890494448052529,0.10945552800022251,0,3712,0.9861906732322394,,mlp,emprical,grid,50,1527.5327091999998,929.10320976
145,0.000546688483919733,0.9869732157567117,0.12899184995388396,0,2176,0.9634379754487872,,mlp,emprical,grid,50,1014.3625009199999,752.3024112999999
146,0.0005009530076133418,0.9978843978583292,0.12327284592338357,0,2048,0.9688417996934692,,mlp,emprical,grid,50,1203.44608072,1173.2120210799999
147,0.0004651414176402366,0.990251292322212,0.10668749798034978,0,1728,0.9656037859994497,,mlp,emprical,grid,50,1625.14606462,722.8363727199999
148,0.0003547381078544091,0.9933494751177617,0.14481868265490466,0,1856,0.9622038580387521,,mlp,emprical,grid,50,1279.8043879200002,947.87428146
