,learning_rate,gamma,clip_range,ent_coef,n_steps,gae_lambda,randomization distribution,policy,network,tuned method,eval episodes,source reward,target reward
15,0.000485,0.990101,0.107607,0,1472,0.963952,"[[4.5, 8.0]]",MlpPolicy,mlp,grid,50,1535.26549178,1516.54051844
16,0.000485,0.990101,0.107607,0,1472,0.963952,"[[1.5, 5.0]]",MlpPolicy,mlp,grid,50,1349.89495426,984.2287137000001
17,0.000485,0.990101,0.107607,0,1472,0.963952,"[[1.0, 4.5]]",MlpPolicy,mlp,grid,50,1197.40592324,792.60206536
18,0.000485,0.990101,0.107607,0,1472,0.963952,"[[1.0, 2.5]]",MlpPolicy,mlp,grid,50,955.9555121399999,840.3749144599999
19,0.000485,0.990101,0.107607,0,1472,0.963952,"[[2.0, 3.0]]",MlpPolicy,mlp,grid,50,1070.40092366,906.44939792
20,0.000485,0.990101,0.107607,0,1472,0.963952,"[[2.5, 4.0]]",MlpPolicy,mlp,grid,50,1699.4303701599995,877.67471356
21,0.000485,0.990101,0.107607,0,1472,0.963952,"[[3.0, 6.5]]",MlpPolicy,mlp,grid,50,1331.99609504,1237.5497059400002
22,0.000485,0.990101,0.107607,0,1472,0.963952,"[[2.5, 3.5]]",MlpPolicy,mlp,grid,50,1270.93590888,726.23942404
23,0.000485,0.990101,0.107607,0,1472,0.963952,"[[2.5, 5.0]]",MlpPolicy,mlp,grid,50,1233.40069932,1007.6550831599999
24,0.000485,0.990101,0.107607,0,1472,0.963952,"[[1.0, 3.0]]",MlpPolicy,mlp,grid,50,1119.4518109399999,900.02410628
25,0.000485,0.990101,0.107607,0,1472,0.963952,"[[1.5, 4.5]]",MlpPolicy,mlp,grid,50,1083.61213412,811.4652078600001
26,0.000485,0.990101,0.107607,0,1472,0.963952,"[[1.5, 2.5]]",MlpPolicy,mlp,grid,50,1599.57636862,929.8628679599999
27,0.000485,0.990101,0.107607,0,1472,0.963952,"[[4.5, 5.5]]",MlpPolicy,mlp,grid,50,847.94126026,1507.5742153800002
28,0.000485,0.990101,0.107607,0,1472,0.963952,"[[3.5, 5.5]]",MlpPolicy,mlp,grid,50,1677.3826639399997,909.5452904199999
29,0.000485,0.990101,0.107607,0,1472,0.963952,"[[2.0, 5.0]]",MlpPolicy,mlp,grid,50,1262.11327226,789.1385069199999
30,0.000485,0.990101,0.107607,0,1472,0.963952,"[[1.5, 3.5]]",MlpPolicy,mlp,grid,50,1362.10361402,838.6705725399999
31,0.000485,0.990101,0.107607,0,1472,0.963952,"[[1.0, 2.0]]",MlpPolicy,mlp,grid,50,1546.18609462,1375.38473296
32,0.000485,0.990101,0.107607,0,1472,0.963952,"[[4.5, 7.5]]",MlpPolicy,mlp,grid,50,933.4347031599999,777.70275884
33,0.000485,0.990101,0.107607,0,1472,0.963952,"[[3.5, 7.0]]",MlpPolicy,mlp,grid,50,1574.0465562200002,817.1631389400001
34,0.000485,0.990101,0.107607,0,1472,0.963952,"[[4.0, 5.5]]",MlpPolicy,mlp,grid,50,1593.4710493599998,1585.9764489999998
35,0.000485,0.990101,0.107607,0,1472,0.963952,"[[4.0, 7.5]]",MlpPolicy,mlp,grid,50,1593.4569021,1595.19129552
36,0.000485,0.990101,0.107607,0,1472,0.963952,"[[2.0, 4.0]]",MlpPolicy,mlp,grid,50,1515.0648591599997,1553.2042956399998
37,0.000485,0.990101,0.107607,0,1472,0.963952,"[[2.0, 3.5]]",MlpPolicy,mlp,grid,50,1568.2571343,1013.6566551200001
38,0.000485,0.990101,0.107607,0,1472,0.963952,"[[1.5, 3.0]]",MlpPolicy,mlp,grid,50,1004.37886612,887.76478954
39,0.000485,0.990101,0.107607,0,1472,0.963952,"[[2.5, 5.5]]",MlpPolicy,mlp,grid,50,976.0706509400001,925.32964802
40,0.000485,0.990101,0.107607,0,1472,0.963952,"[[1.0, 4.0]]",MlpPolicy,mlp,grid,50,1087.0745149,1010.3666487200001
41,0.000485,0.990101,0.107607,0,1472,0.963952,"[[2.0, 5.5]]",MlpPolicy,mlp,grid,50,1434.9790849199999,874.88655712
42,0.000485,0.990101,0.107607,0,1472,0.963952,"[[2.5, 4.5]]",MlpPolicy,mlp,grid,50,1261.0759350800001,975.9327456399999
43,0.000485,0.990101,0.107607,0,1472,0.963952,"[[2.0, 4.5]]",MlpPolicy,mlp,grid,50,1540.4402695200001,923.59852302
44,0.000485,0.990101,0.107607,0,1472,0.963952,"[[3.5, 4.5]]",MlpPolicy,mlp,grid,50,1700.14282856,737.7619571399998
45,0.000485,0.990101,0.107607,0,1472,0.963952,"[[4.0, 5.0]]",MlpPolicy,mlp,grid,50,1345.71303378,1582.3933332000001
46,0.000485,0.990101,0.107607,0,1472,0.963952,"[[4.0, 6.0]]",MlpPolicy,mlp,grid,50,1589.57778128,735.5591985199999
47,0.000485,0.990101,0.107607,0,1472,0.963952,"[[4.5, 7.0]]",MlpPolicy,mlp,grid,50,1596.72524082,1630.2006291399998
